system_name,exec_time,timestamp,timestamp_dt
8a0v__2__1.B__1.L,2.83,"2025-06-15 11:59:39,285",2025-06-15 11:59:39.285
5wgz__1__1.A__1.P,2.83,"2025-06-15 11:59:42,117",2025-06-15 11:59:42.117
1l1y__3__1.C__1.I,2.87,"2025-06-15 11:59:44,982",2025-06-15 11:59:44.982
8qtj__1__1.A__1.E,2.84,"2025-06-15 11:59:47,826",2025-06-15 11:59:47.826
1h36__1__2.B__2.G,2.82,"2025-06-15 11:59:50,651",2025-06-15 11:59:50.651
3n13__1__1.A__1.B,2.82,"2025-06-15 11:59:53,476",2025-06-15 11:59:53.476
1us1__1__1.B__1.D,3.17,"2025-06-15 11:59:56,641",2025-06-15 11:59:56.641
5hmw__1__1.A__1.D,2.85,"2025-06-15 11:59:59,491",2025-06-15 11:59:59.491
6lsa__2__1.D__1.E,2.86,"2025-06-15 12:00:02,351",2025-06-15 12:00:02.351
5ov6__1__1.A__1.B,2.85,"2025-06-15 12:00:05,198",2025-06-15 12:00:05.198
8ome__1__1.A_1.D__1.H,2.85,"2025-06-15 12:00:08,047",2025-06-15 12:00:08.047
3c9z__1__1.A__1.D,2.87,"2025-06-15 12:00:10,914",2025-06-15 12:00:10.914
6hto__1__1.B__1.O_1.P_1.Q,3.13,"2025-06-15 12:00:14,045",2025-06-15 12:00:14.045
8qdy__1__1.A_2.A__2.B,2.84,"2025-06-15 12:00:16,887",2025-06-15 12:00:16.887
7em1__1__1.A__1.D,2.82,"2025-06-15 12:00:19,708",2025-06-15 12:00:19.708
7w81__1__1.A_1.B__1.C_1.D,2.9,"2025-06-15 12:00:22,612",2025-06-15 12:00:22.612
4ixd__2__1.A_2.A__1.C,2.85,"2025-06-15 12:00:25,460",2025-06-15 12:00:25.460
1nup__1__1.A_1.B__1.E,2.82,"2025-06-15 12:00:28,284",2025-06-15 12:00:28.284
3pde__1__1.B__1.J_1.K_1.L_1.M,2.82,"2025-06-15 12:00:31,109",2025-06-15 12:00:31.109
1xuo__1__1.A__1.D,2.84,"2025-06-15 12:00:33,952",2025-06-15 12:00:33.952
2wo3__1__1.B__1.C,2.84,"2025-06-15 12:00:36,790",2025-06-15 12:00:36.790
5jjr__1__1.A__1.E,2.84,"2025-06-15 12:00:39,632",2025-06-15 12:00:39.632
7db7__1__2.A__2.C,2.83,"2025-06-15 12:00:42,461",2025-06-15 12:00:42.461
8b1f__1__1.A__1.C,2.83,"2025-06-15 12:00:45,293",2025-06-15 12:00:45.293
1isi__1__1.A__1.C,2.84,"2025-06-15 12:00:48,129",2025-06-15 12:00:48.129
4m1j__1__1.A_1.B__1.C,2.85,"2025-06-15 12:00:50,975",2025-06-15 12:00:50.975
1xr2__1__1.A__1.D,2.85,"2025-06-15 12:00:53,821",2025-06-15 12:00:53.821
6gbx__1__1.A__1.D_1.F,2.81,"2025-06-15 12:00:56,634",2025-06-15 12:00:56.634
1qwu__1__1.A__1.C_1.D,2.84,"2025-06-15 12:00:59,472",2025-06-15 12:00:59.472
3n5j__1__2.A__2.B_2.D,2.84,"2025-06-15 12:01:02,311",2025-06-15 12:01:02.311
4x94__1__1.A__1.C,2.84,"2025-06-15 12:01:05,148",2025-06-15 12:01:05.148
2dwp__1__1.A__1.B_1.D_1.E,2.85,"2025-06-15 12:01:07,994",2025-06-15 12:01:07.994
5yij__1__1.A_1.C__1.E,2.83,"2025-06-15 12:01:10,826",2025-06-15 12:01:10.826
1juh__2__1.B_2.D__2.H,2.85,"2025-06-15 12:01:13,672",2025-06-15 12:01:13.672
2vxk__1__1.A_2.A__1.B,2.85,"2025-06-15 12:01:16,523",2025-06-15 12:01:16.523
4nbi__1__1.A_1.B__1.C,2.85,"2025-06-15 12:01:19,375",2025-06-15 12:01:19.375
6yf4__1__1.A__1.C_1.D,3.25,"2025-06-15 12:01:22,622",2025-06-15 12:01:22.622
4cix__1__8.A_9.A__8.B,2.84,"2025-06-15 12:01:25,465",2025-06-15 12:01:25.465
6b24__1__1.A_1.B_1.C__1.H,2.83,"2025-06-15 12:01:28,298",2025-06-15 12:01:28.298
7rgz__1__1.A__1.D,2.8,"2025-06-15 12:01:31,097",2025-06-15 12:01:31.097
7vf3__2__1.C__1.G,2.82,"2025-06-15 12:01:33,918",2025-06-15 12:01:33.918
6r58__2__1.B__1.F_1.J,2.84,"2025-06-15 12:01:36,760",2025-06-15 12:01:36.760
1xwd__1__1.A__1.J,2.83,"2025-06-15 12:01:39,595",2025-06-15 12:01:39.595
1gqg__2__1.B__1.Q,2.84,"2025-06-15 12:01:42,431",2025-06-15 12:01:42.431
5ohe__2__1.C_1.D__1.N_1.O,2.87,"2025-06-15 12:01:45,300",2025-06-15 12:01:45.300
7akw__1__1.A__1.D,2.84,"2025-06-15 12:01:48,145",2025-06-15 12:01:48.145
1omz__2__1.A__1.C_1.D,2.85,"2025-06-15 12:01:50,998",2025-06-15 12:01:50.998
6rms__1__1.A_2.A__2.E_2.F,2.9,"2025-06-15 12:01:53,893",2025-06-15 12:01:53.893
4x3m__1__1.A__1.C,2.82,"2025-06-15 12:01:56,711",2025-06-15 12:01:56.711
4gmc__2__1.B__1.E,2.8,"2025-06-15 12:01:59,508",2025-06-15 12:01:59.508
3vph__1__1.A_1.B_1.C_1.D__1.F_1.H_1.Q,2.84,"2025-06-15 12:02:02,351",2025-06-15 12:02:02.351
8bnx__1__1.A__1.C,2.82,"2025-06-15 12:02:05,174",2025-06-15 12:02:05.174
4jvo__1__1.A__1.C,2.85,"2025-06-15 12:02:08,029",2025-06-15 12:02:08.029
5qto__1__1.A_1.B__1.H,2.84,"2025-06-15 12:02:10,865",2025-06-15 12:02:10.865
8gen__1__2.A_3.A__2.B,2.83,"2025-06-15 12:02:13,696",2025-06-15 12:02:13.696
4avs__1__1.D__1.R,2.84,"2025-06-15 12:02:16,537",2025-06-15 12:02:16.537
5t2p__1__1.A__1.G,2.84,"2025-06-15 12:02:19,379",2025-06-15 12:02:19.379
3nqf__1__1.A_1.B__1.C,2.84,"2025-06-15 12:02:22,218",2025-06-15 12:02:22.218
3woo__1__1.A__1.C,2.84,"2025-06-15 12:02:25,062",2025-06-15 12:02:25.062
4zmm__1__1.A_1.B__1.C_1.D,2.84,"2025-06-15 12:02:27,903",2025-06-15 12:02:27.903
3rer__1__1.B_1.C__1.I,2.83,"2025-06-15 12:02:30,731",2025-06-15 12:02:30.731
4x2a__1__1.A_1.B__1.C_1.E,2.81,"2025-06-15 12:02:33,544",2025-06-15 12:02:33.544
5bvb__1__1.A__1.E,2.84,"2025-06-15 12:02:36,380",2025-06-15 12:02:36.380
3i26__2__1.C_1.D__1.N,2.85,"2025-06-15 12:02:39,230",2025-06-15 12:02:39.230
6wk9__2__1.E_1.F_1.G__1.Q_1.R_1.U_1.V,2.86,"2025-06-15 12:02:42,094",2025-06-15 12:02:42.094
5n2v__2__1.E_1.F__1.K_1.L_1.M_1.N,2.85,"2025-06-15 12:02:44,941",2025-06-15 12:02:44.941
5jqw__1__1.A__1.B,2.78,"2025-06-15 12:02:47,717",2025-06-15 12:02:47.717
5v3a__2__2.C_3.C_3.D__3.L,2.83,"2025-06-15 12:02:50,544",2025-06-15 12:02:50.544
6apw__1__1.A__1.B,2.84,"2025-06-15 12:02:53,388",2025-06-15 12:02:53.388
2zw9__2__1.B__1.D,2.85,"2025-06-15 12:02:56,234",2025-06-15 12:02:56.234
6wia__1__2.A__2.C,2.93,"2025-06-15 12:02:59,164",2025-06-15 12:02:59.164
7cbb__1__1.A__1.C,2.83,"2025-06-15 12:03:01,992",2025-06-15 12:03:01.992
1g77__1__1.A_2.A__2.D_2.E,2.83,"2025-06-15 12:03:04,820",2025-06-15 12:03:04.820
1qmg__2__1.D__1.R,2.84,"2025-06-15 12:03:07,664",2025-06-15 12:03:07.664
6zxb__1__1.B__1.L_1.N_1.O,2.86,"2025-06-15 12:03:10,525",2025-06-15 12:03:10.525
2ada__1__1.A__1.B_1.C,2.85,"2025-06-15 12:03:13,377",2025-06-15 12:03:13.377
7wmi__1__1.B__1.F_1.G,2.84,"2025-06-15 12:03:16,220",2025-06-15 12:03:16.220
4tn2__1__1.A__1.B,2.83,"2025-06-15 12:03:19,053",2025-06-15 12:03:19.053
1uhe__1__2.A_2.B_4.A_4.B__4.C,2.84,"2025-06-15 12:03:21,898",2025-06-15 12:03:21.898
4c7w__1__1.A__1.M_1.N,2.82,"2025-06-15 12:03:24,721",2025-06-15 12:03:24.721
1x1i__1__1.A__1.B,2.83,"2025-06-15 12:03:27,548",2025-06-15 12:03:27.548
7z5u__1__1.A__1.B_1.C,2.85,"2025-06-15 12:03:30,399",2025-06-15 12:03:30.399
2gfj__1__1.A__1.C_1.D_1.I,2.84,"2025-06-15 12:03:33,240",2025-06-15 12:03:33.240
1e1z__1__2.A__2.B,2.83,"2025-06-15 12:03:36,071",2025-06-15 12:03:36.071
6hvh__1__1.A__1.B_1.C,2.82,"2025-06-15 12:03:38,893",2025-06-15 12:03:38.893
4x3l__1__1.A_1.B__1.C,2.86,"2025-06-15 12:03:41,749",2025-06-15 12:03:41.749
2ccc__1__4.A_5.A_6.A_9.A__4.F_9.F,2.78,"2025-06-15 12:03:44,526",2025-06-15 12:03:44.526
1yk1__1__1.B__1.D,2.79,"2025-06-15 12:03:47,318",2025-06-15 12:03:47.318
6dte__1__1.A__1.C,2.84,"2025-06-15 12:03:50,160",2025-06-15 12:03:50.160
2bs3__1__1.C_1.E_1.F__1.V_1.W,2.97,"2025-06-15 12:03:53,133",2025-06-15 12:03:53.133
4az3__1__1.A_1.B__1.C,2.83,"2025-06-15 12:03:55,966",2025-06-15 12:03:55.966
6w8z__1__1.A__1.E,2.8,"2025-06-15 12:03:58,768",2025-06-15 12:03:58.768
7ygg__2__1.D__1.I,2.84,"2025-06-15 12:04:01,609",2025-06-15 12:04:01.609
4j8t__3__1.C__1.G,2.85,"2025-06-15 12:04:04,461",2025-06-15 12:04:04.461
7ee5__1__1.A__1.H,2.83,"2025-06-15 12:04:07,290",2025-06-15 12:04:07.290
7nn0__2__1.B__1.J,2.83,"2025-06-15 12:04:10,118",2025-06-15 12:04:10.118
2xtk__2__1.B__1.L,2.85,"2025-06-15 12:04:12,964",2025-06-15 12:04:12.964
6mcj__1__1.A__1.C,2.84,"2025-06-15 12:04:15,803",2025-06-15 12:04:15.803
3nkp__1__1.A__1.D,2.78,"2025-06-15 12:04:18,588",2025-06-15 12:04:18.588
3b04__1__1.C__1.I_1.J,2.84,"2025-06-15 12:04:21,425",2025-06-15 12:04:21.425
4aha__1__1.A__1.K,2.81,"2025-06-15 12:04:24,233",2025-06-15 12:04:24.233
3arn__1__1.A_1.C__1.D,2.84,"2025-06-15 12:04:27,069",2025-06-15 12:04:27.069
4jt9__1__1.A__1.C_1.D_1.E,2.84,"2025-06-15 12:04:29,913",2025-06-15 12:04:29.913
6q8n__2__1.B__1.W,2.85,"2025-06-15 12:04:32,763",2025-06-15 12:04:32.763
6l3r__1__1.A__1.E,2.85,"2025-06-15 12:04:35,609",2025-06-15 12:04:35.609
3rlv__1__1.A_1.B__1.D,2.85,"2025-06-15 12:04:38,457",2025-06-15 12:04:38.457
6cq9__1__1.A__1.F,2.84,"2025-06-15 12:04:41,296",2025-06-15 12:04:41.296
5us1__4__1.G__1.X,2.8,"2025-06-15 12:04:44,100",2025-06-15 12:04:44.100
5erd__1__1.B__1.H,2.83,"2025-06-15 12:04:46,927",2025-06-15 12:04:46.927
6y87__6__1.F__1.O,2.86,"2025-06-15 12:04:49,785",2025-06-15 12:04:49.785
6ul2__3__1.C__1.W,2.85,"2025-06-15 12:04:52,632",2025-06-15 12:04:52.632
7zns__1__1.A__1.C,2.83,"2025-06-15 12:04:55,459",2025-06-15 12:04:55.459
6iqx__2__1.B__1.Q,2.82,"2025-06-15 12:04:58,279",2025-06-15 12:04:58.279
8qe3__1__1.A_2.A__2.B,2.84,"2025-06-15 12:05:01,117",2025-06-15 12:05:01.117
4mwf__1__1.D__1.I,2.84,"2025-06-15 12:05:03,953",2025-06-15 12:05:03.953
5m8m__3__1.C__1.Q,2.85,"2025-06-15 12:05:06,805",2025-06-15 12:05:06.805
7d7u__3__1.C__1.F,2.82,"2025-06-15 12:05:09,624",2025-06-15 12:05:09.624
7ssi__2__1.E__1.N_1.O,2.85,"2025-06-15 12:05:12,478",2025-06-15 12:05:12.478
1h8v__1__1.A__1.G,2.84,"2025-06-15 12:05:15,313",2025-06-15 12:05:15.313
5hmz__1__1.A__1.D,2.85,"2025-06-15 12:05:18,161",2025-06-15 12:05:18.161
8e0t__1__1.B__1.E,2.84,"2025-06-15 12:05:20,998",2025-06-15 12:05:20.998
3p60__1__1.A_1.B__1.D,2.84,"2025-06-15 12:05:23,834",2025-06-15 12:05:23.834
6wv7__1__1.A__1.C,2.85,"2025-06-15 12:05:26,686",2025-06-15 12:05:26.686
4qnu__6__1.F__1.T,2.85,"2025-06-15 12:05:29,539",2025-06-15 12:05:29.539
6kfe__1__1.A_2.A__1.D,2.86,"2025-06-15 12:05:32,396",2025-06-15 12:05:32.396
5fsc__1__2.A__2.D,2.85,"2025-06-15 12:05:35,250",2025-06-15 12:05:35.250
5xpi__1__1.A__1.B,2.83,"2025-06-15 12:05:38,083",2025-06-15 12:05:38.083
4xph__1__1.A__1.J,2.82,"2025-06-15 12:05:40,904",2025-06-15 12:05:40.904
6peu__1__1.A_1.E__1.I_1.J_1.K,2.82,"2025-06-15 12:05:43,723",2025-06-15 12:05:43.723
2x1n__1__1.D__1.E,2.84,"2025-06-15 12:05:46,566",2025-06-15 12:05:46.566
1b5d__1__1.A_1.B__1.D,2.84,"2025-06-15 12:05:49,406",2025-06-15 12:05:49.406
6xug__1__1.B__1.H_1.I_1.K_1.L,2.92,"2025-06-15 12:05:52,322",2025-06-15 12:05:52.322
5f9t__2__1.B__1.G,2.84,"2025-06-15 12:05:55,164",2025-06-15 12:05:55.164
5h4j__1__1.A_2.A__2.B,2.81,"2025-06-15 12:05:57,978",2025-06-15 12:05:57.978
6imj__1__1.A__1.E_1.G_1.H,2.85,"2025-06-15 12:06:00,830",2025-06-15 12:06:00.830
4ih7__1__1.A__1.D,2.84,"2025-06-15 12:06:03,675",2025-06-15 12:06:03.675
6lel__1__1.A_2.B__1.C,2.84,"2025-06-15 12:06:06,512",2025-06-15 12:06:06.512
2x0u__2__1.B__1.D,2.85,"2025-06-15 12:06:09,359",2025-06-15 12:06:09.359
5e6m__1__1.B__1.G,2.86,"2025-06-15 12:06:12,221",2025-06-15 12:06:12.221
2wa9__1__1.A__1.H,2.85,"2025-06-15 12:06:15,066",2025-06-15 12:06:15.066
3bf3__1__1.A_1.B__1.H,2.84,"2025-06-15 12:06:17,909",2025-06-15 12:06:17.909
5uj7__1__1.C__1.K,2.8,"2025-06-15 12:06:20,714",2025-06-15 12:06:20.714
4mws__1__1.A_1.B__1.G,2.75,"2025-06-15 12:06:23,468",2025-06-15 12:06:23.468
8sge__1__1.A__1.H,2.84,"2025-06-15 12:06:26,307",2025-06-15 12:06:26.307
3thq__1__1.A_1.B__1.C,2.85,"2025-06-15 12:06:29,157",2025-06-15 12:06:29.157
4gyz__3__1.C__1.O_1.P,2.84,"2025-06-15 12:06:32,002",2025-06-15 12:06:32.002
6m3z__1__1.A_1.B_1.C__1.E_1.L,2.84,"2025-06-15 12:06:34,846",2025-06-15 12:06:34.846
5sun__1__1.A_1.B__1.D_1.J,2.85,"2025-06-15 12:06:37,697",2025-06-15 12:06:37.697
7rf9__2__1.C_1.D__1.GA,2.86,"2025-06-15 12:06:40,554",2025-06-15 12:06:40.554
2bii__1__2.A__2.I,3.2,"2025-06-15 12:06:43,755",2025-06-15 12:06:43.755
2gag__1__1.A_1.B__1.H_1.J,2.83,"2025-06-15 12:06:46,581",2025-06-15 12:06:46.581
4yzl__1__1.A__1.B_1.C,2.83,"2025-06-15 12:06:49,407",2025-06-15 12:06:49.407
7vjt__1__1.A__1.C,2.82,"2025-06-15 12:06:52,228",2025-06-15 12:06:52.228
3abi__1__1.B__1.F,2.86,"2025-06-15 12:06:55,087",2025-06-15 12:06:55.087
5id7__1__1.A__1.D,2.83,"2025-06-15 12:06:57,917",2025-06-15 12:06:57.917
7k4h__1__1.A__1.G_1.H_1.I,2.84,"2025-06-15 12:07:00,757",2025-06-15 12:07:00.757
5erv__1__1.A_2.A__1.B_1.C_1.O,2.85,"2025-06-15 12:07:03,603",2025-06-15 12:07:03.603
5bzo__1__1.A__1.B,2.82,"2025-06-15 12:07:06,428",2025-06-15 12:07:06.428
4ise__1__1.A__1.C,2.84,"2025-06-15 12:07:09,264",2025-06-15 12:07:09.264
1gm9__1__1.A_1.B__1.M_1.O,2.85,"2025-06-15 12:07:12,115",2025-06-15 12:07:12.115
5lrr__1__1.B__1.L,2.85,"2025-06-15 12:07:14,966",2025-06-15 12:07:14.966
8ak6__2__1.B__1.P_1.Q,2.86,"2025-06-15 12:07:17,822",2025-06-15 12:07:17.822
3sgu__1__1.A_2.A__1.B,2.88,"2025-06-15 12:07:20,707",2025-06-15 12:07:20.707
6b63__1__1.A_1.B__1.D_1.E_1.F_1.I_1.L,2.83,"2025-06-15 12:07:23,541",2025-06-15 12:07:23.541
3tay__1__1.A__1.C_1.H,2.85,"2025-06-15 12:07:26,393",2025-06-15 12:07:26.393
6i6x__2__1.B__1.E,2.87,"2025-06-15 12:07:29,264",2025-06-15 12:07:29.264
5uy8__1__1.A_1.B__1.G,2.83,"2025-06-15 12:07:32,094",2025-06-15 12:07:32.094
4zne__1__1.A__1.F,2.84,"2025-06-15 12:07:34,936",2025-06-15 12:07:34.936
5v3y__1__1.A__1.C,2.84,"2025-06-15 12:07:37,775",2025-06-15 12:07:37.775
6y5m__1__1.A__1.I,2.85,"2025-06-15 12:07:40,628",2025-06-15 12:07:40.628
1wxy__1__1.A__1.C,2.84,"2025-06-15 12:07:43,466",2025-06-15 12:07:43.466
4xm6__1__1.A__1.B_1.C,2.78,"2025-06-15 12:07:46,247",2025-06-15 12:07:46.247
4jsd__1__1.A__1.B,2.83,"2025-06-15 12:07:49,080",2025-06-15 12:07:49.080
7n8l__2__1.B__1.J_1.M,2.78,"2025-06-15 12:07:51,861",2025-06-15 12:07:51.861
3ocd__1__1.A__1.E,2.96,"2025-06-15 12:07:54,822",2025-06-15 12:07:54.822
6tsr__1__2.A__2.B_2.F,2.93,"2025-06-15 12:07:57,753",2025-06-15 12:07:57.753
5dw6__1__1.B__1.L,2.85,"2025-06-15 12:08:00,602",2025-06-15 12:08:00.602
6xhq__1__1.A_1.B__1.C,2.83,"2025-06-15 12:08:03,432",2025-06-15 12:08:03.432
5zdq__1__2.A__2.E_2.F_2.G_2.H,2.84,"2025-06-15 12:08:06,273",2025-06-15 12:08:06.273
1rlz__1__1.A_2.A_3.A_4.A__2.B_3.B,2.83,"2025-06-15 12:08:09,101",2025-06-15 12:08:09.101
5ost__1__1.A__1.P,2.86,"2025-06-15 12:08:11,957",2025-06-15 12:08:11.957
7qta__2__1.B__1.O,2.84,"2025-06-15 12:08:14,794",2025-06-15 12:08:14.794
4unq__1__1.A__1.C,2.84,"2025-06-15 12:08:17,637",2025-06-15 12:08:17.637
3b5i__1__1.B__1.E,2.84,"2025-06-15 12:08:20,473",2025-06-15 12:08:20.473
5zqx__1__1.A__1.E,2.85,"2025-06-15 12:08:23,320",2025-06-15 12:08:23.320
3e08__1__1.A_1.B_1.D__1.R,2.84,"2025-06-15 12:08:26,155",2025-06-15 12:08:26.155
1rwn__1__2.A_2.B__2.C,2.84,"2025-06-15 12:08:28,996",2025-06-15 12:08:28.996
7c6b__2__1.B__1.E,2.84,"2025-06-15 12:08:31,838",2025-06-15 12:08:31.838
3ej2__1__3.A_4.A__3.B_4.B,2.83,"2025-06-15 12:08:34,668",2025-06-15 12:08:34.668
5e62__2__2.C_2.D_3.D__3.N,2.86,"2025-06-15 12:08:37,525",2025-06-15 12:08:37.525
3maw__1__1.A__1.C,2.84,"2025-06-15 12:08:40,363",2025-06-15 12:08:40.363
3was__1__2.A_3.A__2.C_2.E,2.85,"2025-06-15 12:08:43,217",2025-06-15 12:08:43.217
1kv3__2__1.B_1.F__1.L,2.82,"2025-06-15 12:08:46,042",2025-06-15 12:08:46.042
1wop__1__1.A__1.B,2.8,"2025-06-15 12:08:48,847",2025-06-15 12:08:48.847
5zqs__1__1.B__1.D,2.82,"2025-06-15 12:08:51,669",2025-06-15 12:08:51.669
2cvc__1__1.A__1.L,3.19,"2025-06-15 12:08:54,864",2025-06-15 12:08:54.864
4wy0__1__1.F_1.K__1.DA,2.85,"2025-06-15 12:08:57,712",2025-06-15 12:08:57.712
7vbt__1__1.B__1.D,2.84,"2025-06-15 12:09:00,554",2025-06-15 12:09:00.554
5h41__1__1.A__1.C_1.E_1.F,2.85,"2025-06-15 12:09:03,407",2025-06-15 12:09:03.407
6f83__1__1.A__1.C,2.84,"2025-06-15 12:09:06,251",2025-06-15 12:09:06.251
3hxu__1__1.A__1.B,2.83,"2025-06-15 12:09:09,083",2025-06-15 12:09:09.083
7oa4__4__1.D__1.S_1.T_1.U_1.V,2.85,"2025-06-15 12:09:11,930",2025-06-15 12:09:11.930
6oa3__1__1.A__1.B,2.85,"2025-06-15 12:09:14,778",2025-06-15 12:09:14.778
5fux__1__1.A__1.C_1.E_1.F,2.86,"2025-06-15 12:09:17,638",2025-06-15 12:09:17.638
5enr__1__1.C__1.G,2.84,"2025-06-15 12:09:20,481",2025-06-15 12:09:20.481
6pgu__1__1.A__1.C,2.87,"2025-06-15 12:09:23,346",2025-06-15 12:09:23.346
7pz1__1__1.A__1.D,2.84,"2025-06-15 12:09:26,186",2025-06-15 12:09:26.186
6e6i__1__1.F_1.G_2.G__2.V_2.W,2.82,"2025-06-15 12:09:29,011",2025-06-15 12:09:29.011
2jbs__1__1.A_1.D__1.H,2.85,"2025-06-15 12:09:31,860",2025-06-15 12:09:31.860
7qea__1__1.A__1.C,2.82,"2025-06-15 12:09:34,685",2025-06-15 12:09:34.685
8a1n__1__1.A__1.C,2.84,"2025-06-15 12:09:37,521",2025-06-15 12:09:37.521
5qha__1__1.A__1.D,2.88,"2025-06-15 12:09:40,403",2025-06-15 12:09:40.403
4x97__1__1.A__1.H,2.84,"2025-06-15 12:09:43,248",2025-06-15 12:09:43.248
3hf8__1__1.A__1.C,2.85,"2025-06-15 12:09:46,102",2025-06-15 12:09:46.102
3g1v__1__1.A_1.B__1.C,2.83,"2025-06-15 12:09:48,933",2025-06-15 12:09:48.933
8jnv__1__1.B__1.E_1.F,2.83,"2025-06-15 12:09:51,758",2025-06-15 12:09:51.758
8fg8__2__1.B__1.GA_1.Q_1.R,2.84,"2025-06-15 12:09:54,594",2025-06-15 12:09:54.594
4hat__1__1.C__1.G,2.85,"2025-06-15 12:09:57,449",2025-06-15 12:09:57.449
8ppd__2__1.B__1.L,2.84,"2025-06-15 12:10:00,286",2025-06-15 12:10:00.286
1dku__2__1.B_3.A_3.B__3.E,2.85,"2025-06-15 12:10:03,135",2025-06-15 12:10:03.135
5vsj__1__1.B__1.E,2.83,"2025-06-15 12:10:05,967",2025-06-15 12:10:05.967
6au0__1__1.A__1.B,2.82,"2025-06-15 12:10:08,786",2025-06-15 12:10:08.786
1z82__1__1.A_1.B__1.D_1.I,2.83,"2025-06-15 12:10:11,618",2025-06-15 12:10:11.618
7ac8__3__1.E__1.K,2.86,"2025-06-15 12:10:14,477",2025-06-15 12:10:14.477
1zxv__1__1.A__1.C_1.D,2.84,"2025-06-15 12:10:17,312",2025-06-15 12:10:17.312
6wk8__1__1.A_1.B_1.D__1.F,2.84,"2025-06-15 12:10:20,156",2025-06-15 12:10:20.156
6uik__1__1.A__1.C,2.84,"2025-06-15 12:10:22,999",2025-06-15 12:10:22.999
3wf3__2__1.B__1.Q,2.83,"2025-06-15 12:10:25,832",2025-06-15 12:10:25.832
5hcn__1__1.A__1.C_1.D,2.8,"2025-06-15 12:10:28,635",2025-06-15 12:10:28.635
1g4s__2__1.B__1.F_1.G_1.H,2.82,"2025-06-15 12:10:31,453",2025-06-15 12:10:31.453
6tez__1__1.A__1.C_1.I,2.84,"2025-06-15 12:10:34,291",2025-06-15 12:10:34.291
6g27__1__1.A__1.B,2.85,"2025-06-15 12:10:37,139",2025-06-15 12:10:37.139
3nwd__3__1.C_3.C__3.O,2.83,"2025-06-15 12:10:39,970",2025-06-15 12:10:39.970
8hq3__1__1.C__1.JA,2.85,"2025-06-15 12:10:42,822",2025-06-15 12:10:42.822
5hmx__1__1.A__1.D,2.82,"2025-06-15 12:10:45,643",2025-06-15 12:10:45.643
3wjy__1__1.A_2.A__1.B,2.84,"2025-06-15 12:10:48,481",2025-06-15 12:10:48.481
3wqy__1__1.A__1.D,2.84,"2025-06-15 12:10:51,317",2025-06-15 12:10:51.317
4og7__1__1.A__1.C,2.83,"2025-06-15 12:10:54,148",2025-06-15 12:10:54.148
8bzx__1__1.A_1.B__1.C_1.D,2.83,"2025-06-15 12:10:56,975",2025-06-15 12:10:56.975
1thz__1__1.A_1.B__1.D,2.84,"2025-06-15 12:10:59,812",2025-06-15 12:10:59.812
5nr3__1__1.A__1.C,2.85,"2025-06-15 12:11:02,659",2025-06-15 12:11:02.659
8ogh__1__1.A_1.B__1.M_1.R,2.84,"2025-06-15 12:11:05,500",2025-06-15 12:11:05.500
4ad5__1__1.A__1.B,2.84,"2025-06-15 12:11:08,344",2025-06-15 12:11:08.344
7nah__2__1.B__1.D,2.85,"2025-06-15 12:11:11,189",2025-06-15 12:11:11.189
4efe__1__1.A__1.E,2.8,"2025-06-15 12:11:13,993",2025-06-15 12:11:13.993
7siy__1__1.A__1.B,2.85,"2025-06-15 12:11:16,841",2025-06-15 12:11:16.841
5zq7__1__1.A_1.B__1.E,2.83,"2025-06-15 12:11:19,669",2025-06-15 12:11:19.669
4r9j__1__1.A_1.C__1.S,2.82,"2025-06-15 12:11:22,484",2025-06-15 12:11:22.484
2i7d__1__1.A__1.C_1.D_1.E,2.85,"2025-06-15 12:11:25,337",2025-06-15 12:11:25.337
3k42__1__1.B__1.I,2.85,"2025-06-15 12:11:28,191",2025-06-15 12:11:28.191
4cmm__1__1.B__1.C,2.84,"2025-06-15 12:11:31,032",2025-06-15 12:11:31.032
5u1y__1__1.A_2.A__2.E,2.87,"2025-06-15 12:11:33,906",2025-06-15 12:11:33.906
5u1x__1__1.A_3.A__1.E,2.83,"2025-06-15 12:11:36,739",2025-06-15 12:11:36.739
1js4__1__1.A__1.C,2.84,"2025-06-15 12:11:39,580",2025-06-15 12:11:39.580
1s2g__1__1.A_2.C__1.D,2.82,"2025-06-15 12:11:42,401",2025-06-15 12:11:42.401
6aqn__1__1.A__1.B,2.83,"2025-06-15 12:11:45,234",2025-06-15 12:11:45.234
7m2o__1__1.A__1.B_1.C,2.84,"2025-06-15 12:11:48,076",2025-06-15 12:11:48.076
1zed__1__2.A__2.C,2.85,"2025-06-15 12:11:50,929",2025-06-15 12:11:50.929
1g60__1__1.A__1.D,2.83,"2025-06-15 12:11:53,760",2025-06-15 12:11:53.760
7qox__1__1.A__1.D,2.84,"2025-06-15 12:11:56,597",2025-06-15 12:11:56.597
6fl8__1__1.A__1.C_1.D_1.E_1.G,2.84,"2025-06-15 12:11:59,436",2025-06-15 12:11:59.436
3nqm__1__1.A_1.B__1.C,2.84,"2025-06-15 12:12:02,277",2025-06-15 12:12:02.277
6hvj__1__1.A__1.B,2.84,"2025-06-15 12:12:05,118",2025-06-15 12:12:05.118
7pxn__1__1.A__1.C,2.85,"2025-06-15 12:12:07,967",2025-06-15 12:12:07.967
6hso__1__1.A_2.A__1.L_1.M_1.N,2.84,"2025-06-15 12:12:10,802",2025-06-15 12:12:10.802
