target_id,method,model_id,ref_prot_path,ref_lig_path,pred_complex_path,rmsd,n_atoms,pocket_atoms,success,error
4d4b__1__1.A__1.C_1.E,mcs,8,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4d4b__1__1.A__1.C_1.E/4d4b__1__1.A__1.C_1.E_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4d4b__1__1.A__1.C_1.E/4d4b__1__1.A__1.C_1.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_4d4b__1__1.A__1.C_1.E/predictions/4d4b__1__1.A__1.C_1.E/4d4b__1__1.A__1.C_1.E_model_8.pdb,0.023626265383689747,24.0,16.0,True,
4d4b__1__1.A__1.C_1.E,mcs,0,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4d4b__1__1.A__1.C_1.E/4d4b__1__1.A__1.C_1.E_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4d4b__1__1.A__1.C_1.E/4d4b__1__1.A__1.C_1.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_4d4b__1__1.A__1.C_1.E/predictions/4d4b__1__1.A__1.C_1.E/4d4b__1__1.A__1.C_1.E_model_0.pdb,0.022765720988821896,24.0,16.0,True,
4d4b__1__1.A__1.C_1.E,mcs,1,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4d4b__1__1.A__1.C_1.E/4d4b__1__1.A__1.C_1.E_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4d4b__1__1.A__1.C_1.E/4d4b__1__1.A__1.C_1.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_4d4b__1__1.A__1.C_1.E/predictions/4d4b__1__1.A__1.C_1.E/4d4b__1__1.A__1.C_1.E_model_1.pdb,0.023901014342826304,24.0,16.0,True,
4d4b__1__1.A__1.C_1.E,mcs,3,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4d4b__1__1.A__1.C_1.E/4d4b__1__1.A__1.C_1.E_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4d4b__1__1.A__1.C_1.E/4d4b__1__1.A__1.C_1.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_4d4b__1__1.A__1.C_1.E/predictions/4d4b__1__1.A__1.C_1.E/4d4b__1__1.A__1.C_1.E_model_3.pdb,0.024417811539881568,24.0,16.0,True,
1uj5__2__2.A__2.B,mcs,8,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1uj5__2__2.A__2.B/1uj5__2__2.A__2.B_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1uj5__2__2.A__2.B/1uj5__2__2.A__2.B_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_1uj5__2__2.A__2.B/predictions/1uj5__2__2.A__2.B/1uj5__2__2.A__2.B_model_8.pdb,0.815604471972781,14.0,26.0,True,
1uj5__2__2.A__2.B,mcs,9,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1uj5__2__2.A__2.B/1uj5__2__2.A__2.B_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1uj5__2__2.A__2.B/1uj5__2__2.A__2.B_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_1uj5__2__2.A__2.B/predictions/1uj5__2__2.A__2.B/1uj5__2__2.A__2.B_model_9.pdb,0.8168755376599841,14.0,26.0,True,
1uj5__2__2.A__2.B,mcs,4,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1uj5__2__2.A__2.B/1uj5__2__2.A__2.B_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1uj5__2__2.A__2.B/1uj5__2__2.A__2.B_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_1uj5__2__2.A__2.B/predictions/1uj5__2__2.A__2.B/1uj5__2__2.A__2.B_model_4.pdb,0.8162774270536416,14.0,26.0,True,
1uj5__2__2.A__2.B,mcs,5,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1uj5__2__2.A__2.B/1uj5__2__2.A__2.B_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1uj5__2__2.A__2.B/1uj5__2__2.A__2.B_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_1uj5__2__2.A__2.B/predictions/1uj5__2__2.A__2.B/1uj5__2__2.A__2.B_model_5.pdb,0.8065744231479006,14.0,26.0,True,
1uj5__2__2.A__2.B,mcs,7,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1uj5__2__2.A__2.B/1uj5__2__2.A__2.B_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1uj5__2__2.A__2.B/1uj5__2__2.A__2.B_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_1uj5__2__2.A__2.B/predictions/1uj5__2__2.A__2.B/1uj5__2__2.A__2.B_model_7.pdb,0.8168210502925684,14.0,26.0,True,
2j07__1__1.A__1.C,mcs,9,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2j07__1__1.A__1.C/2j07__1__1.A__1.C_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2j07__1__1.A__1.C/2j07__1__1.A__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_2j07__1__1.A__1.C/predictions/2j07__1__1.A__1.C/2j07__1__1.A__1.C_model_9.pdb,0.599810152404321,26.0,33.0,True,
2j07__1__1.A__1.C,mcs,8,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2j07__1__1.A__1.C/2j07__1__1.A__1.C_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2j07__1__1.A__1.C/2j07__1__1.A__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_2j07__1__1.A__1.C/predictions/2j07__1__1.A__1.C/2j07__1__1.A__1.C_model_8.pdb,1.0588530264231253,26.0,33.0,True,
2j07__1__1.A__1.C,mcs,3,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2j07__1__1.A__1.C/2j07__1__1.A__1.C_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2j07__1__1.A__1.C/2j07__1__1.A__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_2j07__1__1.A__1.C/predictions/2j07__1__1.A__1.C/2j07__1__1.A__1.C_model_3.pdb,0.6332419833369739,26.0,33.0,True,
2j07__1__1.A__1.C,mcs,2,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2j07__1__1.A__1.C/2j07__1__1.A__1.C_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2j07__1__1.A__1.C/2j07__1__1.A__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_2j07__1__1.A__1.C/predictions/2j07__1__1.A__1.C/2j07__1__1.A__1.C_model_2.pdb,0.5922750801119047,26.0,33.0,True,
2j07__1__1.A__1.C,mcs,0,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2j07__1__1.A__1.C/2j07__1__1.A__1.C_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2j07__1__1.A__1.C/2j07__1__1.A__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_2j07__1__1.A__1.C/predictions/2j07__1__1.A__1.C/2j07__1__1.A__1.C_model_0.pdb,1.0950439850713651,26.0,33.0,True,
8iw6__1__1.A_1.B__1.F,mcs,5,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8iw6__1__1.A_1.B__1.F/8iw6__1__1.A_1.B__1.F_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8iw6__1__1.A_1.B__1.F/8iw6__1__1.A_1.B__1.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_8iw6__1__1.A_1.B__1.F/predictions/8iw6__1__1.A_1.B__1.F/8iw6__1__1.A_1.B__1.F_model_5.pdb,0.005944645094098527,25.0,3.0,True,
8iw6__1__1.A_1.B__1.F,mcs,4,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8iw6__1__1.A_1.B__1.F/8iw6__1__1.A_1.B__1.F_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8iw6__1__1.A_1.B__1.F/8iw6__1__1.A_1.B__1.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_8iw6__1__1.A_1.B__1.F/predictions/8iw6__1__1.A_1.B__1.F/8iw6__1__1.A_1.B__1.F_model_4.pdb,0.006709540211848703,25.0,3.0,True,
8iw6__1__1.A_1.B__1.F,mcs,6,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8iw6__1__1.A_1.B__1.F/8iw6__1__1.A_1.B__1.F_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8iw6__1__1.A_1.B__1.F/8iw6__1__1.A_1.B__1.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_8iw6__1__1.A_1.B__1.F/predictions/8iw6__1__1.A_1.B__1.F/8iw6__1__1.A_1.B__1.F_model_6.pdb,0.005884191604733152,25.0,3.0,True,
8iw6__1__1.A_1.B__1.F,mcs,7,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8iw6__1__1.A_1.B__1.F/8iw6__1__1.A_1.B__1.F_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8iw6__1__1.A_1.B__1.F/8iw6__1__1.A_1.B__1.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_8iw6__1__1.A_1.B__1.F/predictions/8iw6__1__1.A_1.B__1.F/8iw6__1__1.A_1.B__1.F_model_7.pdb,0.006388025749695104,25.0,3.0,True,
8iw6__1__1.A_1.B__1.F,mcs,3,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8iw6__1__1.A_1.B__1.F/8iw6__1__1.A_1.B__1.F_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8iw6__1__1.A_1.B__1.F/8iw6__1__1.A_1.B__1.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_8iw6__1__1.A_1.B__1.F/predictions/8iw6__1__1.A_1.B__1.F/8iw6__1__1.A_1.B__1.F_model_3.pdb,0.0062173782657005735,25.0,3.0,True,
4edh__1__1.A__1.C_1.D_1.E,mcs,9,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4edh__1__1.A__1.C_1.D_1.E/4edh__1__1.A__1.C_1.D_1.E_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4edh__1__1.A__1.C_1.D_1.E/4edh__1__1.A__1.C_1.D_1.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_4edh__1__1.A__1.C_1.D_1.E/predictions/4edh__1__1.A__1.C_1.D_1.E/4edh__1__1.A__1.C_1.D_1.E_model_9.pdb,0.09362122703957503,27.0,26.0,True,
4edh__1__1.A__1.C_1.D_1.E,mcs,8,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4edh__1__1.A__1.C_1.D_1.E/4edh__1__1.A__1.C_1.D_1.E_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4edh__1__1.A__1.C_1.D_1.E/4edh__1__1.A__1.C_1.D_1.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_4edh__1__1.A__1.C_1.D_1.E/predictions/4edh__1__1.A__1.C_1.D_1.E/4edh__1__1.A__1.C_1.D_1.E_model_8.pdb,0.0,27.0,26.0,True,
4edh__1__1.A__1.C_1.D_1.E,mcs,5,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4edh__1__1.A__1.C_1.D_1.E/4edh__1__1.A__1.C_1.D_1.E_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4edh__1__1.A__1.C_1.D_1.E/4edh__1__1.A__1.C_1.D_1.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_4edh__1__1.A__1.C_1.D_1.E/predictions/4edh__1__1.A__1.C_1.D_1.E/4edh__1__1.A__1.C_1.D_1.E_model_5.pdb,0.09156526679078299,27.0,26.0,True,
4edh__1__1.A__1.C_1.D_1.E,mcs,4,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4edh__1__1.A__1.C_1.D_1.E/4edh__1__1.A__1.C_1.D_1.E_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4edh__1__1.A__1.C_1.D_1.E/4edh__1__1.A__1.C_1.D_1.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_4edh__1__1.A__1.C_1.D_1.E/predictions/4edh__1__1.A__1.C_1.D_1.E/4edh__1__1.A__1.C_1.D_1.E_model_4.pdb,0.0912676458940232,27.0,26.0,True,
4edh__1__1.A__1.C_1.D_1.E,mcs,6,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4edh__1__1.A__1.C_1.D_1.E/4edh__1__1.A__1.C_1.D_1.E_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4edh__1__1.A__1.C_1.D_1.E/4edh__1__1.A__1.C_1.D_1.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_4edh__1__1.A__1.C_1.D_1.E/predictions/4edh__1__1.A__1.C_1.D_1.E/4edh__1__1.A__1.C_1.D_1.E_model_6.pdb,0.09189652451943246,27.0,26.0,True,
6wk8__1__1.A_1.B_1.D__1.F,mcs,8,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6wk8__1__1.A_1.B_1.D__1.F/6wk8__1__1.A_1.B_1.D__1.F_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6wk8__1__1.A_1.B_1.D__1.F/6wk8__1__1.A_1.B_1.D__1.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_6wk8__1__1.A_1.B_1.D__1.F/predictions/6wk8__1__1.A_1.B_1.D__1.F/6wk8__1__1.A_1.B_1.D__1.F_model_8.pdb,0.5953772505017446,16.0,6.0,True,
6wk8__1__1.A_1.B_1.D__1.F,mcs,9,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6wk8__1__1.A_1.B_1.D__1.F/6wk8__1__1.A_1.B_1.D__1.F_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6wk8__1__1.A_1.B_1.D__1.F/6wk8__1__1.A_1.B_1.D__1.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_6wk8__1__1.A_1.B_1.D__1.F/predictions/6wk8__1__1.A_1.B_1.D__1.F/6wk8__1__1.A_1.B_1.D__1.F_model_9.pdb,0.5909508503642322,16.0,6.0,True,
6wk8__1__1.A_1.B_1.D__1.F,mcs,7,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6wk8__1__1.A_1.B_1.D__1.F/6wk8__1__1.A_1.B_1.D__1.F_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6wk8__1__1.A_1.B_1.D__1.F/6wk8__1__1.A_1.B_1.D__1.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_6wk8__1__1.A_1.B_1.D__1.F/predictions/6wk8__1__1.A_1.B_1.D__1.F/6wk8__1__1.A_1.B_1.D__1.F_model_7.pdb,0.5919972747127575,16.0,6.0,True,
6wk8__1__1.A_1.B_1.D__1.F,mcs,6,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6wk8__1__1.A_1.B_1.D__1.F/6wk8__1__1.A_1.B_1.D__1.F_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6wk8__1__1.A_1.B_1.D__1.F/6wk8__1__1.A_1.B_1.D__1.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_6wk8__1__1.A_1.B_1.D__1.F/predictions/6wk8__1__1.A_1.B_1.D__1.F/6wk8__1__1.A_1.B_1.D__1.F_model_6.pdb,0.588916970743254,16.0,6.0,True,
6wk8__1__1.A_1.B_1.D__1.F,mcs,4,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6wk8__1__1.A_1.B_1.D__1.F/6wk8__1__1.A_1.B_1.D__1.F_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6wk8__1__1.A_1.B_1.D__1.F/6wk8__1__1.A_1.B_1.D__1.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_6wk8__1__1.A_1.B_1.D__1.F/predictions/6wk8__1__1.A_1.B_1.D__1.F/6wk8__1__1.A_1.B_1.D__1.F_model_4.pdb,0.5919328441141585,16.0,6.0,True,
6e6i__1__1.F_1.G_2.G__2.V_2.W,,9,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6e6i__1__1.F_1.G_2.G__2.V_2.W/6e6i__1__1.F_1.G_2.G__2.V_2.W_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6e6i__1__1.F_1.G_2.G__2.V_2.W/6e6i__1__1.F_1.G_2.G__2.V_2.W_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_6e6i__1__1.F_1.G_2.G__2.V_2.W/predictions/6e6i__1__1.F_1.G_2.G__2.V_2.W/6e6i__1__1.F_1.G_2.G__2.V_2.W_model_9.pdb,,,,False,Too few common CA atoms to superpose: 1
6e6i__1__1.F_1.G_2.G__2.V_2.W,,8,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6e6i__1__1.F_1.G_2.G__2.V_2.W/6e6i__1__1.F_1.G_2.G__2.V_2.W_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6e6i__1__1.F_1.G_2.G__2.V_2.W/6e6i__1__1.F_1.G_2.G__2.V_2.W_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_6e6i__1__1.F_1.G_2.G__2.V_2.W/predictions/6e6i__1__1.F_1.G_2.G__2.V_2.W/6e6i__1__1.F_1.G_2.G__2.V_2.W_model_8.pdb,,,,False,Too few common CA atoms to superpose: 1
6e6i__1__1.F_1.G_2.G__2.V_2.W,,3,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6e6i__1__1.F_1.G_2.G__2.V_2.W/6e6i__1__1.F_1.G_2.G__2.V_2.W_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6e6i__1__1.F_1.G_2.G__2.V_2.W/6e6i__1__1.F_1.G_2.G__2.V_2.W_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_6e6i__1__1.F_1.G_2.G__2.V_2.W/predictions/6e6i__1__1.F_1.G_2.G__2.V_2.W/6e6i__1__1.F_1.G_2.G__2.V_2.W_model_3.pdb,,,,False,Too few common CA atoms to superpose: 1
6e6i__1__1.F_1.G_2.G__2.V_2.W,,2,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6e6i__1__1.F_1.G_2.G__2.V_2.W/6e6i__1__1.F_1.G_2.G__2.V_2.W_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6e6i__1__1.F_1.G_2.G__2.V_2.W/6e6i__1__1.F_1.G_2.G__2.V_2.W_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_6e6i__1__1.F_1.G_2.G__2.V_2.W/predictions/6e6i__1__1.F_1.G_2.G__2.V_2.W/6e6i__1__1.F_1.G_2.G__2.V_2.W_model_2.pdb,,,,False,Too few common CA atoms to superpose: 1
6e6i__1__1.F_1.G_2.G__2.V_2.W,,0,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6e6i__1__1.F_1.G_2.G__2.V_2.W/6e6i__1__1.F_1.G_2.G__2.V_2.W_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6e6i__1__1.F_1.G_2.G__2.V_2.W/6e6i__1__1.F_1.G_2.G__2.V_2.W_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_6e6i__1__1.F_1.G_2.G__2.V_2.W/predictions/6e6i__1__1.F_1.G_2.G__2.V_2.W/6e6i__1__1.F_1.G_2.G__2.V_2.W_model_0.pdb,,,,False,Too few common CA atoms to superpose: 1
7kid__1__1.A__1.G,mcs,8,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7kid__1__1.A__1.G/7kid__1__1.A__1.G_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7kid__1__1.A__1.G/7kid__1__1.A__1.G_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_7kid__1__1.A__1.G/predictions/7kid__1__1.A__1.G/7kid__1__1.A__1.G_model_8.pdb,0.061985652499772205,35.0,40.0,True,
7kid__1__1.A__1.G,mcs,9,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7kid__1__1.A__1.G/7kid__1__1.A__1.G_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7kid__1__1.A__1.G/7kid__1__1.A__1.G_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_7kid__1__1.A__1.G/predictions/7kid__1__1.A__1.G/7kid__1__1.A__1.G_model_9.pdb,0.06192629651547582,35.0,40.0,True,
7kid__1__1.A__1.G,mcs,7,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7kid__1__1.A__1.G/7kid__1__1.A__1.G_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7kid__1__1.A__1.G/7kid__1__1.A__1.G_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_7kid__1__1.A__1.G/predictions/7kid__1__1.A__1.G/7kid__1__1.A__1.G_model_7.pdb,0.06228127240874766,35.0,40.0,True,
7kid__1__1.A__1.G,mcs,6,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7kid__1__1.A__1.G/7kid__1__1.A__1.G_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7kid__1__1.A__1.G/7kid__1__1.A__1.G_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_7kid__1__1.A__1.G/predictions/7kid__1__1.A__1.G/7kid__1__1.A__1.G_model_6.pdb,0.0623669255507305,35.0,40.0,True,
7kid__1__1.A__1.G,mcs,4,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7kid__1__1.A__1.G/7kid__1__1.A__1.G_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7kid__1__1.A__1.G/7kid__1__1.A__1.G_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_7kid__1__1.A__1.G/predictions/7kid__1__1.A__1.G/7kid__1__1.A__1.G_model_4.pdb,0.06256103456020355,35.0,40.0,True,
6bl0__1__1.A__1.G,mcs,5,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6bl0__1__1.A__1.G/6bl0__1__1.A__1.G_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6bl0__1__1.A__1.G/6bl0__1__1.A__1.G_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_6bl0__1__1.A__1.G/predictions/6bl0__1__1.A__1.G/6bl0__1__1.A__1.G_model_5.pdb,0.00461845950917724,31.0,29.0,True,
6bl0__1__1.A__1.G,mcs,4,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6bl0__1__1.A__1.G/6bl0__1__1.A__1.G_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6bl0__1__1.A__1.G/6bl0__1__1.A__1.G_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_6bl0__1__1.A__1.G/predictions/6bl0__1__1.A__1.G/6bl0__1__1.A__1.G_model_4.pdb,0.005056590950443043,31.0,29.0,True,
6bl0__1__1.A__1.G,mcs,6,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6bl0__1__1.A__1.G/6bl0__1__1.A__1.G_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6bl0__1__1.A__1.G/6bl0__1__1.A__1.G_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_6bl0__1__1.A__1.G/predictions/6bl0__1__1.A__1.G/6bl0__1__1.A__1.G_model_6.pdb,0.00401881208441367,31.0,29.0,True,
6bl0__1__1.A__1.G,mcs,7,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6bl0__1__1.A__1.G/6bl0__1__1.A__1.G_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6bl0__1__1.A__1.G/6bl0__1__1.A__1.G_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_6bl0__1__1.A__1.G/predictions/6bl0__1__1.A__1.G/6bl0__1__1.A__1.G_model_7.pdb,0.004799735111457984,31.0,29.0,True,
