target_id,rank,score,method,ref_path,pred_path,rmsd,n_atoms,alignment_method,ref_atoms,pred_atoms,success,error
3maw__1__1.A__1.C,5,0.44,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3maw__1__1.A__1.C/3maw__1__1.A__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/3maw__1__1.A__1.C/rank5_score0.44.sdf,1.2492970880761929,28,global,28,28,True,
3maw__1__1.A__1.C,9,0.28,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3maw__1__1.A__1.C/3maw__1__1.A__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/3maw__1__1.A__1.C/rank9_score0.28.sdf,1.310561522238521,28,global,28,28,True,
5ayc__1__2.A_3.A__2.B_2.C,8,0.12,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5ayc__1__2.A_3.A__2.B_2.C/5ayc__1__2.A_3.A__2.B_2.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/5ayc__1__2.A_3.A__2.B_2.C/rank8_score0.12.sdf,0.5741421320512238,23,global,23,23,True,
5ayc__1__2.A_3.A__2.B_2.C,3,0.21,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5ayc__1__2.A_3.A__2.B_2.C/5ayc__1__2.A_3.A__2.B_2.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/5ayc__1__2.A_3.A__2.B_2.C/rank3_score0.21.sdf,2.308685835588375,23,global,23,23,True,
5ayc__1__2.A_3.A__2.B_2.C,5,0.16,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5ayc__1__2.A_3.A__2.B_2.C/5ayc__1__2.A_3.A__2.B_2.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/5ayc__1__2.A_3.A__2.B_2.C/rank5_score0.16.sdf,1.2871869747681666,23,global,23,23,True,
5ayc__1__2.A_3.A__2.B_2.C,6,0.13,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5ayc__1__2.A_3.A__2.B_2.C/5ayc__1__2.A_3.A__2.B_2.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/5ayc__1__2.A_3.A__2.B_2.C/rank6_score0.13.sdf,0.43000511167400557,23,global,23,23,True,
5ayc__1__2.A_3.A__2.B_2.C,2,0.25,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5ayc__1__2.A_3.A__2.B_2.C/5ayc__1__2.A_3.A__2.B_2.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/5ayc__1__2.A_3.A__2.B_2.C/rank2_score0.25.sdf,2.0901473335761276,23,global,23,23,True,
5ayc__1__2.A_3.A__2.B_2.C,4,0.16,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5ayc__1__2.A_3.A__2.B_2.C/5ayc__1__2.A_3.A__2.B_2.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/5ayc__1__2.A_3.A__2.B_2.C/rank4_score0.16.sdf,1.7761587375133796,23,global,23,23,True,
5ayc__1__2.A_3.A__2.B_2.C,7,0.12,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5ayc__1__2.A_3.A__2.B_2.C/5ayc__1__2.A_3.A__2.B_2.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/5ayc__1__2.A_3.A__2.B_2.C/rank7_score0.12.sdf,2.4842168135326075,23,global,23,23,True,
5ayc__1__2.A_3.A__2.B_2.C,9,0.11,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5ayc__1__2.A_3.A__2.B_2.C/5ayc__1__2.A_3.A__2.B_2.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/5ayc__1__2.A_3.A__2.B_2.C/rank9_score0.11.sdf,1.9729317287590937,23,global,23,23,True,
5ayc__1__2.A_3.A__2.B_2.C,1,0.46,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5ayc__1__2.A_3.A__2.B_2.C/5ayc__1__2.A_3.A__2.B_2.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/5ayc__1__2.A_3.A__2.B_2.C/rank1_score0.46.sdf,0.18103038475865052,23,global,23,23,True,
4x91__2__1.B__1.Q,2,0.75,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4x91__2__1.B__1.Q/4x91__2__1.B__1.Q_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4x91__2__1.B__1.Q/rank2_score0.75.sdf,0.5963611357250694,14,global,14,14,True,
4x91__2__1.B__1.Q,5,0.71,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4x91__2__1.B__1.Q/4x91__2__1.B__1.Q_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4x91__2__1.B__1.Q/rank5_score0.71.sdf,0.39719944469040186,14,global,14,14,True,
4x91__2__1.B__1.Q,8,0.62,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4x91__2__1.B__1.Q/4x91__2__1.B__1.Q_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4x91__2__1.B__1.Q/rank8_score0.62.sdf,0.40151413352306864,14,global,14,14,True,
4x91__2__1.B__1.Q,9,0.61,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4x91__2__1.B__1.Q/4x91__2__1.B__1.Q_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4x91__2__1.B__1.Q/rank9_score0.61.sdf,0.6519203195872612,14,global,14,14,True,
4x91__2__1.B__1.Q,4,0.72,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4x91__2__1.B__1.Q/4x91__2__1.B__1.Q_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4x91__2__1.B__1.Q/rank4_score0.72.sdf,0.635768983763835,14,global,14,14,True,
4x91__2__1.B__1.Q,3,0.74,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4x91__2__1.B__1.Q/4x91__2__1.B__1.Q_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4x91__2__1.B__1.Q/rank3_score0.74.sdf,0.6117552981101048,14,global,14,14,True,
4x91__2__1.B__1.Q,1,0.79,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4x91__2__1.B__1.Q/4x91__2__1.B__1.Q_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4x91__2__1.B__1.Q/rank1_score0.79.sdf,1.266975081072586,14,global,14,14,True,
4x91__2__1.B__1.Q,7,0.66,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4x91__2__1.B__1.Q/4x91__2__1.B__1.Q_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4x91__2__1.B__1.Q/rank7_score0.66.sdf,0.07798187958828516,14,global,14,14,True,
4x91__2__1.B__1.Q,6,0.68,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4x91__2__1.B__1.Q/4x91__2__1.B__1.Q_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4x91__2__1.B__1.Q/rank6_score0.68.sdf,0.38157976356586365,14,global,14,14,True,
4iu4__1__3.A__3.B_3.C_3.F,2,0.99,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4iu4__1__3.A__3.B_3.C_3.F/4iu4__1__3.A__3.B_3.C_3.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4iu4__1__3.A__3.B_3.C_3.F/rank2_score0.99.sdf,1.111525421551701,13,global,13,13,True,
4iu4__1__3.A__3.B_3.C_3.F,7,0.86,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4iu4__1__3.A__3.B_3.C_3.F/4iu4__1__3.A__3.B_3.C_3.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4iu4__1__3.A__3.B_3.C_3.F/rank7_score0.86.sdf,0.6166287073796934,13,global,13,13,True,
4iu4__1__3.A__3.B_3.C_3.F,4,0.97,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4iu4__1__3.A__3.B_3.C_3.F/4iu4__1__3.A__3.B_3.C_3.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4iu4__1__3.A__3.B_3.C_3.F/rank4_score0.97.sdf,0.5107518746611887,13,global,13,13,True,
4iu4__1__3.A__3.B_3.C_3.F,1,0.99,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4iu4__1__3.A__3.B_3.C_3.F/4iu4__1__3.A__3.B_3.C_3.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4iu4__1__3.A__3.B_3.C_3.F/rank1_score0.99.sdf,0.8985624063030555,13,global,13,13,True,
4iu4__1__3.A__3.B_3.C_3.F,9,0.81,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4iu4__1__3.A__3.B_3.C_3.F/4iu4__1__3.A__3.B_3.C_3.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4iu4__1__3.A__3.B_3.C_3.F/rank9_score0.81.sdf,0.9059141978742857,13,global,13,13,True,
4iu4__1__3.A__3.B_3.C_3.F,8,0.86,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4iu4__1__3.A__3.B_3.C_3.F/4iu4__1__3.A__3.B_3.C_3.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4iu4__1__3.A__3.B_3.C_3.F/rank8_score0.86.sdf,1.4919212751452067,13,global,13,13,True,
4iu4__1__3.A__3.B_3.C_3.F,5,0.95,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4iu4__1__3.A__3.B_3.C_3.F/4iu4__1__3.A__3.B_3.C_3.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4iu4__1__3.A__3.B_3.C_3.F/rank5_score0.95.sdf,0.8780870668931033,13,global,13,13,True,
4iu4__1__3.A__3.B_3.C_3.F,6,0.95,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4iu4__1__3.A__3.B_3.C_3.F/4iu4__1__3.A__3.B_3.C_3.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4iu4__1__3.A__3.B_3.C_3.F/rank6_score0.95.sdf,1.127333879717717,13,global,13,13,True,
4iu4__1__3.A__3.B_3.C_3.F,3,0.98,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4iu4__1__3.A__3.B_3.C_3.F/4iu4__1__3.A__3.B_3.C_3.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4iu4__1__3.A__3.B_3.C_3.F/rank3_score0.98.sdf,0.6601234266873176,13,global,13,13,True,
5fli__2__1.F__1.W_1.X,2,0.67,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5fli__2__1.F__1.W_1.X/5fli__2__1.F__1.W_1.X_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/5fli__2__1.F__1.W_1.X/rank2_score0.67.sdf,1.4047767945885017,22,global,22,22,True,
5fli__2__1.F__1.W_1.X,1,0.76,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5fli__2__1.F__1.W_1.X/5fli__2__1.F__1.W_1.X_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/5fli__2__1.F__1.W_1.X/rank1_score0.76.sdf,0.03482609741343205,22,global,22,22,True,
5fli__2__1.F__1.W_1.X,9,0.22,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5fli__2__1.F__1.W_1.X/5fli__2__1.F__1.W_1.X_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/5fli__2__1.F__1.W_1.X/rank9_score0.22.sdf,0.4138605465717858,22,global,22,22,True,
5fli__2__1.F__1.W_1.X,7,0.24,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5fli__2__1.F__1.W_1.X/5fli__2__1.F__1.W_1.X_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/5fli__2__1.F__1.W_1.X/rank7_score0.24.sdf,0.4445433500578719,22,global,22,22,True,
5fli__2__1.F__1.W_1.X,6,0.26,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5fli__2__1.F__1.W_1.X/5fli__2__1.F__1.W_1.X_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/5fli__2__1.F__1.W_1.X/rank6_score0.26.sdf,1.2579591661065712,22,global,22,22,True,
5fli__2__1.F__1.W_1.X,5,0.34,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5fli__2__1.F__1.W_1.X/5fli__2__1.F__1.W_1.X_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/5fli__2__1.F__1.W_1.X/rank5_score0.34.sdf,1.2039161696850724,22,global,22,22,True,
5fli__2__1.F__1.W_1.X,8,0.22,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5fli__2__1.F__1.W_1.X/5fli__2__1.F__1.W_1.X_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/5fli__2__1.F__1.W_1.X/rank8_score0.22.sdf,0.5826052582505542,22,global,22,22,True,
5fli__2__1.F__1.W_1.X,4,0.59,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5fli__2__1.F__1.W_1.X/5fli__2__1.F__1.W_1.X_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/5fli__2__1.F__1.W_1.X/rank4_score0.59.sdf,1.3031019531881487,22,global,22,22,True,
5fli__2__1.F__1.W_1.X,3,0.61,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5fli__2__1.F__1.W_1.X/5fli__2__1.F__1.W_1.X_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/5fli__2__1.F__1.W_1.X/rank3_score0.61.sdf,1.4094450984932108,22,global,22,22,True,
4zdk__1__1.B_3.A__3.D_3.F,6,0.63,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4zdk__1__1.B_3.A__3.D_3.F/4zdk__1__1.B_3.A__3.D_3.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4zdk__1__1.B_3.A__3.D_3.F/rank6_score0.63.sdf,1.7519001486355366,31,global,31,31,True,
4zdk__1__1.B_3.A__3.D_3.F,5,0.67,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4zdk__1__1.B_3.A__3.D_3.F/4zdk__1__1.B_3.A__3.D_3.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4zdk__1__1.B_3.A__3.D_3.F/rank5_score0.67.sdf,1.1026058213689498,31,global,31,31,True,
4zdk__1__1.B_3.A__3.D_3.F,2,0.77,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4zdk__1__1.B_3.A__3.D_3.F/4zdk__1__1.B_3.A__3.D_3.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4zdk__1__1.B_3.A__3.D_3.F/rank2_score0.77.sdf,1.528575742324673,31,global,31,31,True,
4zdk__1__1.B_3.A__3.D_3.F,9,0.49,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4zdk__1__1.B_3.A__3.D_3.F/4zdk__1__1.B_3.A__3.D_3.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4zdk__1__1.B_3.A__3.D_3.F/rank9_score0.49.sdf,1.4740135830430072,31,global,31,31,True,
4zdk__1__1.B_3.A__3.D_3.F,8,0.52,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4zdk__1__1.B_3.A__3.D_3.F/4zdk__1__1.B_3.A__3.D_3.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4zdk__1__1.B_3.A__3.D_3.F/rank8_score0.52.sdf,1.3160396902055604,31,global,31,31,True,
4zdk__1__1.B_3.A__3.D_3.F,4,0.72,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4zdk__1__1.B_3.A__3.D_3.F/4zdk__1__1.B_3.A__3.D_3.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4zdk__1__1.B_3.A__3.D_3.F/rank4_score0.72.sdf,2.1625688495311732,31,global,31,31,True,
4zdk__1__1.B_3.A__3.D_3.F,7,0.63,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4zdk__1__1.B_3.A__3.D_3.F/4zdk__1__1.B_3.A__3.D_3.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4zdk__1__1.B_3.A__3.D_3.F/rank7_score0.63.sdf,2.2865512202749603,31,global,31,31,True,
4zdk__1__1.B_3.A__3.D_3.F,3,0.74,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4zdk__1__1.B_3.A__3.D_3.F/4zdk__1__1.B_3.A__3.D_3.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4zdk__1__1.B_3.A__3.D_3.F/rank3_score0.74.sdf,2.4052223773001593,31,global,31,31,True,
4zdk__1__1.B_3.A__3.D_3.F,1,0.8,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4zdk__1__1.B_3.A__3.D_3.F/4zdk__1__1.B_3.A__3.D_3.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4zdk__1__1.B_3.A__3.D_3.F/rank1_score0.80.sdf,1.8931242823846546,31,global,31,31,True,
2qvh__1__1.B__1.E_1.F,7,0.54,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2qvh__1__1.B__1.E_1.F/2qvh__1__1.B__1.E_1.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/2qvh__1__1.B__1.E_1.F/rank7_score0.54.sdf,0.8343095128619323,16,global,16,16,True,
2qvh__1__1.B__1.E_1.F,6,0.67,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2qvh__1__1.B__1.E_1.F/2qvh__1__1.B__1.E_1.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/2qvh__1__1.B__1.E_1.F/rank6_score0.67.sdf,1.1498646333157827,16,global,16,16,True,
2qvh__1__1.B__1.E_1.F,3,0.78,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2qvh__1__1.B__1.E_1.F/2qvh__1__1.B__1.E_1.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/2qvh__1__1.B__1.E_1.F/rank3_score0.78.sdf,0.9544751633961102,16,global,16,16,True,
2qvh__1__1.B__1.E_1.F,8,0.48,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2qvh__1__1.B__1.E_1.F/2qvh__1__1.B__1.E_1.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/2qvh__1__1.B__1.E_1.F/rank8_score0.48.sdf,1.054924337325645,16,global,16,16,True,
2qvh__1__1.B__1.E_1.F,9,0.45,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2qvh__1__1.B__1.E_1.F/2qvh__1__1.B__1.E_1.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/2qvh__1__1.B__1.E_1.F/rank9_score0.45.sdf,0.7866814824540959,16,global,16,16,True,
2qvh__1__1.B__1.E_1.F,5,0.68,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2qvh__1__1.B__1.E_1.F/2qvh__1__1.B__1.E_1.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/2qvh__1__1.B__1.E_1.F/rank5_score0.68.sdf,1.2838376895447576,16,global,16,16,True,
2qvh__1__1.B__1.E_1.F,4,0.72,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2qvh__1__1.B__1.E_1.F/2qvh__1__1.B__1.E_1.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/2qvh__1__1.B__1.E_1.F/rank4_score0.72.sdf,1.431396565234066,16,global,16,16,True,
2qvh__1__1.B__1.E_1.F,2,0.8,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2qvh__1__1.B__1.E_1.F/2qvh__1__1.B__1.E_1.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/2qvh__1__1.B__1.E_1.F/rank2_score0.80.sdf,0.3259103904446912,16,global,16,16,True,
2qvh__1__1.B__1.E_1.F,1,0.85,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2qvh__1__1.B__1.E_1.F/2qvh__1__1.B__1.E_1.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/2qvh__1__1.B__1.E_1.F/rank1_score0.85.sdf,1.4581849688381259,16,global,16,16,True,
3nqf__1__1.A_1.B__1.C,8,0.16,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3nqf__1__1.A_1.B__1.C/3nqf__1__1.A_1.B__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/3nqf__1__1.A_1.B__1.C/rank8_score0.16.sdf,1.6840453302371021,22,global,22,22,True,
3nqf__1__1.A_1.B__1.C,3,0.82,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3nqf__1__1.A_1.B__1.C/3nqf__1__1.A_1.B__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/3nqf__1__1.A_1.B__1.C/rank3_score0.82.sdf,0.7376404312198741,22,global,22,22,True,
3nqf__1__1.A_1.B__1.C,1,0.98,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3nqf__1__1.A_1.B__1.C/3nqf__1__1.A_1.B__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/3nqf__1__1.A_1.B__1.C/rank1_score0.98.sdf,0.13248508603545137,22,global,22,22,True,
3nqf__1__1.A_1.B__1.C,2,0.88,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3nqf__1__1.A_1.B__1.C/3nqf__1__1.A_1.B__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/3nqf__1__1.A_1.B__1.C/rank2_score0.88.sdf,0.5744208705152174,22,global,22,22,True,
3nqf__1__1.A_1.B__1.C,6,0.18,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3nqf__1__1.A_1.B__1.C/3nqf__1__1.A_1.B__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/3nqf__1__1.A_1.B__1.C/rank6_score0.18.sdf,0.6984497713199131,22,global,22,22,True,
3nqf__1__1.A_1.B__1.C,7,0.17,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3nqf__1__1.A_1.B__1.C/3nqf__1__1.A_1.B__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/3nqf__1__1.A_1.B__1.C/rank7_score0.17.sdf,1.7822593598711267,22,global,22,22,True,
3nqf__1__1.A_1.B__1.C,5,0.19,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3nqf__1__1.A_1.B__1.C/3nqf__1__1.A_1.B__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/3nqf__1__1.A_1.B__1.C/rank5_score0.19.sdf,0.8387185086460195,22,global,22,22,True,
3nqf__1__1.A_1.B__1.C,4,0.71,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3nqf__1__1.A_1.B__1.C/3nqf__1__1.A_1.B__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/3nqf__1__1.A_1.B__1.C/rank4_score0.71.sdf,1.7229266470662858,22,global,22,22,True,
