rmsd_≤_2å,mol_pred_loaded,mol_true_loaded,mol_cond_loaded,sanitization,molecular_formula,molecular_bonds,tetrahedral_chirality,double_bond_stereochemistry,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,double_bond_flatness,internal_energy,minimum_distance_to_protein,minimum_distance_to_organic_cofactors,minimum_distance_to_inorganic_cofactors,volume_overlap_with_protein,volume_overlap_with_organic_cofactors,volume_overlap_with_inorganic_cofactors,rmsd,pb_valid,method,post-processing,dataset,docked_ligand_successfully_loaded,method_category,method_assignment_index,rmsd_within_threshold,rmsd_within_threshold_and_pb_valid,RMSD ≤ 2 Å & PB-Valid,RMSD ≤ 2 Å
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,5.095609933323063,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,16.34870307096047,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,6.756010872664616,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,4.681327360185977,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,7.267792431956212,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,11.125325162786355,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,34.70756704241235,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,20.45234222405174,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,1.1135320812213223,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,True,False,0,1
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,4.919709446501894,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,5.256684136325,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,26.39539675644221,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,5.723743916992416,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,8.753610309208645,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.6564254969954957,True,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,True,True,1,1
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,49.33280451359282,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,37.10486764032064,True,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,47.05937415867064,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,1.6071240536136913,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,True,False,0,1
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,22.80912359013384,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,11.64772505867562,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,30.71919160631859,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,20.925431523388,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,33.15642473015617,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,5.408692937135023,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,39.04964729093642,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,49.06211616007659,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,27.086628056074,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,13.64133677283865,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,1.590050586102101,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,True,False,0,1
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,1.4782495104007312,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,True,False,0,1
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,58.65019947094359,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,3.113375254297829,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,3.046669732078559,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,3.4237913520056926,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,16.913914319225018,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,9.648365655076203,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,36.42973449873306,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,6.931312970727972,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,5.349129243610449,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,49.39387082936633,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,38.41439146954345,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,36.22591421635049,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,14.035948752834186,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,10.643686085873416,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,2.338295023088405,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,10.623212738918289,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,1.6705909016779756,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,True,False,0,1
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,42.100058760488345,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,1.2115795389735082,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,True,False,0,1
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,29.21662711483993,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.8930746810527664,True,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,True,True,1,1
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,4.011170649035244,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,36.66601272162992,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,16.63657745631595,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,25.118247093482843,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,1.4017322877680416,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,True,False,0,1
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,2.471870424900949,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,16.646019189989538,True,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,3.883658244410159,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,6.4919442523022335,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,43.31891895760827,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,33.513072556471066,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,24.193752107334294,False,DynamicBind,none,Posebusters Benchmark set,True,DL-based blind,2,False,False,0,0
